open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
2026-05-28 00:30:00+00:00,74477.18,74573.77,74470.75,74573.76,80.07972,1779929099999,5968755.69652360,34683,54.89220000,4091425.51885030,0
2026-05-28 00:45:00+00:00,74573.76,74577.57,74454.0,74570.66,81.71505,1779929999999,6089701.19485310,37159,47.37960000,3530887.05540610,0
2026-05-28 01:00:00+00:00,74570.67,74590.77,74451.59,74480.95,120.73801,1779930899999,8998902.47436540,43980,84.83010000,6322670.09011190,0
2026-05-28 01:15:00+00:00,74480.95,74536.24,74156.0,74286.46,281.71495,1779931799999,20935053.90464130,93046,136.58467000,10151864.19329180,0
2026-05-28 01:30:00+00:00,74286.46,74408.52,74172.0,74271.67,151.87102,1779932699999,11285969.60411170,62128,82.48339000,6130039.16782870,0
2026-05-28 01:45:00+00:00,74271.67,74377.66,74255.26,74344.08,99.65986,1779933599999,7407897.56176110,41349,59.23315000,4402764.43415390,0
2026-05-28 02:00:00+00:00,74344.07,74400.0,74239.45,74365.28,244.2462,1779934499999,18156036.29665190,41830,161.78734000,12026533.18142660,0
2026-05-28 02:15:00+00:00,74365.29,74390.01,74182.0,74214.6,209.43138,1779935399999,15559230.83841240,39765,141.46868000,10511507.20196990,0
2026-05-28 02:30:00+00:00,74214.6,74298.78,74127.57,74264.74,163.04938,1779936299999,12099301.59958600,46850,90.11403000,6687468.69263930,0
2026-05-28 02:45:00+00:00,74264.74,74365.7,74242.34,74287.42,101.189,1779937199999,7520302.54035250,32085,63.30224000,4704388.64475120,0
2026-05-28 03:00:00+00:00,74287.43,74380.39,74140.47,74212.0,184.2298,1779938099999,13681071.21577640,48896,93.60662000,6953651.33908540,0
2026-05-28 03:15:00+00:00,74212.01,74242.34,73500.0,73746.57,870.35511,1779938999999,64231244.27743210,136577,332.39281000,24525881.55839070,0
2026-05-28 03:30:00+00:00,73746.58,73786.37,73360.36,73430.01,661.53039,1779939899999,48642937.19412840,104533,269.47629000,19814365.17046980,0
2026-05-28 03:45:00+00:00,73430.0,73560.0,73060.59,73258.01,2163.63198,1779940799999,158454085.20135540,117014,1252.97237000,91751310.35663460,0
2026-05-28 04:00:00+00:00,73258.0,73260.01,72728.85,73082.08,909.01839,1779941699999,66388833.55630990,113724,393.32897000,28731328.00600050,0
2026-05-28 04:15:00+00:00,73082.07,73126.59,72813.67,73004.4,335.63074,1779942599999,24479586.28761510,65550,149.29109000,10891827.42514460,0
2026-05-28 04:30:00+00:00,73004.4,73201.4,72954.66,73180.01,191.4316,1779943499999,13994387.92655370,33887,97.04706000,7095314.86947540,0
2026-05-28 04:45:00+00:00,73180.01,73196.81,73096.0,73181.95,152.34491,1779944399999,11145365.08349500,26211,110.01793000,8048982.81205290,0
2026-05-28 05:00:00+00:00,73181.95,73181.95,72995.79,73024.46,127.38045,1779945299999,9307529.22888180,29760,36.00103000,2630659.54416270,0
2026-05-28 05:15:00+00:00,73024.46,73039.87,72926.74,72958.01,251.08869,1779946199999,18326850.98069050,33976,134.03746000,9784031.11564670,0
2026-05-28 05:30:00+00:00,72958.01,73079.73,72926.18,73031.2,341.85717,1779947099999,24955130.42415410,43244,225.65796000,16473347.20762420,0
2026-05-28 05:45:00+00:00,73031.2,73077.55,72908.67,72990.87,130.1754,1779947999999,9504479.38863120,25494,63.64319000,4646752.86711220,0
2026-05-28 06:00:00+00:00,72990.87,73035.62,72961.22,73010.01,231.72437,1779948899999,16914834.94024790,25285,142.93905000,10433965.49742130,0
2026-05-28 06:15:00+00:00,73010.01,73030.71,72879.4,72940.09,305.33495,1779949799999,22281147.61057570,28920,118.19947000,8624650.39062230,0
2026-05-28 06:30:00+00:00,72940.09,72946.41,72761.11,72912.81,264.96942,1779950699999,19302816.94927390,31657,108.46274000,7901517.15302550,0
2026-05-28 06:45:00+00:00,72912.81,73213.11,72912.8,73202.7,446.74057,1779951599999,32664467.42127640,37543,208.02487000,15206484.56318040,0
2026-05-28 07:00:00+00:00,73202.71,73234.61,73158.0,73213.29,372.29302,1779952499999,27251472.64427300,30489,207.03143000,15154440.90408710,0
2026-05-28 07:15:00+00:00,73213.3,73329.1,73213.3,73259.03,227.96562,1779953399999,16706613.90073750,24892,77.92825000,5710466.00258950,0
2026-05-28 07:30:00+00:00,73259.03,73512.14,73259.03,73502.0,258.64455,1779954299999,18985340.95893950,35978,194.97947000,14312000.07794290,0
2026-05-28 07:45:00+00:00,73502.01,73502.01,73385.0,73498.0,253.01035,1779955199999,18580041.67040150,26989,131.63204000,9666752.44012440,0
2026-05-28 08:00:00+00:00,73498.0,73500.0,73340.85,73448.97,162.94292,1779956099999,11958934.35015770,22995,55.66774000,4086490.66679110,0
2026-05-28 08:15:00+00:00,73448.97,73448.98,73228.89,73263.27,101.88416,1779956999999,7473420.71040010,23617,50.21388000,3683957.45559310,0
2026-05-28 08:30:00+00:00,73263.27,73313.15,73193.13,73292.92,209.88268,1779957899999,15376871.84407500,29218,131.75986000,9655273.54471060,0
2026-05-28 08:45:00+00:00,73292.92,73376.84,73290.42,73325.88,93.08097,1779958799999,6826603.51002660,18381,47.86732000,3510436.77546710,0
2026-05-28 09:00:00+00:00,73325.88,73398.64,73261.6,73311.19,112.12142,1779959699999,8222790.35049230,26620,50.99758000,3740605.34524140,0
2026-05-28 09:15:00+00:00,73311.18,73418.76,73306.56,73404.3,89.86867,1779960599999,6593734.39880720,13660,54.25548000,3980345.13959570,0
2026-05-28 09:30:00+00:00,73404.3,73495.74,73365.57,73491.3,117.74128,1779961499999,8645607.28351360,21703,88.80356000,6520820.14047530,0
2026-05-28 09:45:00+00:00,73491.31,73560.0,73491.31,73541.24,227.45725,1779962399999,16726422.94081280,15808,154.46835000,11358296.61773560,0
2026-05-28 10:00:00+00:00,73541.25,73616.0,73500.0,73579.66,78.649,1779963299999,5784816.85138570,19231,47.69969000,3508512.83464220,0
2026-05-28 10:15:00+00:00,73579.65,73579.66,73349.91,73429.73,161.00927,1779964199999,11823800.61358610,24771,112.01950000,8224864.05945240,0
2026-05-28 10:30:00+00:00,73429.73,73513.95,73404.34,73510.19,103.09865,1779965099999,7572376.21364230,20307,72.44362000,5320829.05841680,0
2026-05-28 10:45:00+00:00,73510.2,73599.44,73374.06,73400.01,152.77643,1779965999999,11227827.79027740,31669,70.23627000,5161298.11307710,0
2026-05-28 11:00:00+00:00,73400.01,73460.92,73347.05,73440.96,165.8312,1779966899999,12172192.86586110,37101,51.27414000,3763583.57082440,0
2026-05-28 11:15:00+00:00,73440.97,73462.67,73339.11,73354.86,79.92218,1779967799999,5867089.34137920,25472,39.98878000,2935678.90212350,0
2026-05-28 11:30:00+00:00,73354.85,73478.75,73319.36,73478.74,78.62073,1779968699999,5769835.23319710,28049,42.32543000,3106409.89843360,0
2026-05-28 11:45:00+00:00,73478.75,73532.01,73434.92,73505.66,59.49691,1779969599999,4372326.55990930,20942,33.16048000,2436920.66658880,0
2026-05-28 12:00:00+00:00,73505.65,73520.26,73407.34,73408.0,88.96578,1779970499999,6535925.86006620,26352,45.19745000,3320449.92367590,0
2026-05-28 12:15:00+00:00,73408.0,73416.01,73245.56,73378.41,114.66666,1779971399999,8408131.50627390,32797,53.05756000,3890888.33890890,0
2026-05-28 12:30:00+00:00,73378.41,73543.67,73354.03,73487.27,152.95525,1779972299999,11236501.57405340,42494,96.11544000,7060337.01187690,0
2026-05-28 12:45:00+00:00,73487.27,73580.75,73485.46,73518.01,97.94522,1779973199999,7202307.54921200,23097,61.98254000,4557806.63184930,0
2026-05-28 13:00:00+00:00,73518.01,73574.6,73336.05,73338.35,112.71261,1779974099999,8280168.94900090,24274,71.64841000,5264459.81723700,0
2026-05-28 13:15:00+00:00,73338.35,73338.35,73000.0,73160.52,308.6653,1779974999999,22580280.90123530,49423,123.86808000,9062968.34542230,0
2026-05-28 13:30:00+00:00,73160.53,73167.16,72771.64,72785.2,371.38615,1779975899999,27079707.66846740,91826,162.26736000,11831286.42305790,0
2026-05-28 13:45:00+00:00,72785.2,73083.53,72785.19,73022.02,484.82353,1779976799999,35372316.90364560,84318,308.59313000,22514734.60888830,0
2026-05-28 14:00:00+00:00,73022.01,73329.35,72582.82,73314.62,846.65844,1779977699999,61704129.49123240,141304,433.31744000,31594061.18648270,0
2026-05-28 14:15:00+00:00,73314.35,73573.21,72885.6,72965.07,599.53551,1779978599999,43912229.31813960,135089,343.87681000,25189539.13290170,0
2026-05-28 14:30:00+00:00,72965.08,73061.71,72794.15,72855.8,319.19064,1779979499999,23278138.20544380,89141,152.33084000,11110504.29234880,0
2026-05-28 14:45:00+00:00,72855.79,73047.63,72699.22,73033.06,424.23551,1779980399999,30931706.31385130,77940,288.36883000,21025391.73065310,0
2026-05-28 15:00:00+00:00,73033.06,73180.01,72861.92,72861.93,200.40833,1779981299999,14634252.90640590,61017,117.16690000,8556722.60576820,0
2026-05-28 15:15:00+00:00,72861.93,72973.49,72700.0,72968.35,185.65495,1779982199999,13521259.09627270,60754,101.43030000,7387703.75782220,0
2026-05-28 15:30:00+00:00,72968.36,73013.39,72838.72,73013.39,182.03583,1779983099999,13273026.93518740,46868,96.76758000,7055678.37679940,0
2026-05-28 15:45:00+00:00,73013.38,73062.32,72890.38,72928.73,142.54522,1779983999999,10400816.54222950,38323,77.10974000,5626531.83241820,0
2026-05-28 16:00:00+00:00,72928.73,73160.55,72741.4,73109.55,243.78086,1779984899999,17781735.84164870,57375,164.51179000,12001196.22402570,0
2026-05-28 16:15:00+00:00,73109.55,73307.47,73053.42,73150.02,193.08434,1779985799999,14129782.00125300,50316,98.97852000,7243703.20965870,0
2026-05-28 16:30:00+00:00,73150.02,73357.73,73150.01,73357.72,166.58961,1779986699999,12203440.08222610,40597,104.61179000,7663344.47635020,0
2026-05-28 16:45:00+00:00,73357.72,73440.67,73273.32,73440.67,218.14187,1779987599999,16005881.46551700,43635,103.20938000,7573089.53235110,0
2026-05-28 17:00:00+00:00,73440.66,73500.0,73325.0,73485.81,184.81847,1779988499999,13570816.66649570,40147,99.57777000,7311912.87304880,0
2026-05-28 17:15:00+00:00,73485.81,73486.5,73316.31,73364.0,116.66926,1779989399999,8565174.93853440,32890,64.28940000,4719655.77793410,0
2026-05-28 17:30:00+00:00,73364.01,73535.81,73340.65,73470.91,122.29689,1779990299999,8986222.32241110,26412,88.42351000,6497158.37330380,0
2026-05-28 17:45:00+00:00,73470.91,73734.72,73470.9,73554.82,313.67169,1779991199999,23076129.63991830,34758,145.51911000,10711134.82345210,0
2026-05-28 18:00:00+00:00,73554.81,73738.8,73514.57,73638.76,190.96683,1779992099999,14062601.42445580,34726,132.09061000,9727941.53093460,0
2026-05-28 18:15:00+00:00,73638.75,73749.69,73588.87,73588.87,112.31426,1779992999999,8271334.41333070,28363,44.55719000,3281605.49980660,0
2026-05-28 18:30:00+00:00,73588.88,73684.9,73580.77,73602.0,102.95673,1779993899999,7578539.85963870,23536,64.98532000,4783377.02513350,0
2026-05-28 18:45:00+00:00,73602.0,73736.11,73582.54,73652.88,111.24541,1779994799999,8193057.80368480,20915,49.57472000,3650857.11685510,0
2026-05-28 19:00:00+00:00,73652.87,73652.88,73457.62,73482.25,86.25565,1779995699999,6342625.56503770,22858,41.65237000,3061954.38486580,0
2026-05-28 19:15:00+00:00,73482.25,73560.0,73429.49,73559.99,86.45907,1779996599999,6354708.13820500,16399,47.30550000,3476914.45458860,0
2026-05-28 19:30:00+00:00,73560.0,73593.26,73423.12,73434.69,94.97389,1779997499999,6978509.21218030,18652,41.08180000,3018098.46274450,0
2026-05-28 19:45:00+00:00,73434.68,73525.32,73381.81,73419.32,180.06181,1779998399999,13226514.57447720,28842,59.52369000,4372404.81278580,0
2026-05-28 20:00:00+00:00,73419.31,73541.72,73241.48,73443.82,201.06926,1779999299999,14757379.37348200,35420,113.29389000,8314884.33370140,0
2026-05-28 20:15:00+00:00,73443.81,73668.61,73440.0,73647.4,85.04093,1780000199999,6257373.46766350,22413,55.17400000,4059173.47027020,0
2026-05-28 20:30:00+00:00,73647.39,73721.45,73618.38,73702.0,81.89894,1780001099999,6033279.96678950,16252,46.45941000,3422490.89713710,0
2026-05-28 20:45:00+00:00,73702.0,73702.0,73572.0,73579.99,73.84833,1780001999999,5438123.51715270,14363,35.55290000,2617806.95218620,0
2026-05-28 21:00:00+00:00,73580.0,73716.95,73560.45,73694.32,86.14821,1780002899999,6342547.92983850,17724,46.20974000,3402100.59299690,0
2026-05-28 21:15:00+00:00,73694.31,73749.69,73670.75,73693.61,80.18917,1780003799999,5911800.19936180,12949,46.81674000,3451364.25270460,0
2026-05-28 21:30:00+00:00,73693.61,73926.22,73686.05,73908.0,121.38417,1780004699999,8958377.82761310,31542,80.83942000,5965833.12415120,0
2026-05-28 21:45:00+00:00,73907.99,73907.99,73801.44,73817.31,98.35662,1780005599999,7263171.95835670,21610,42.68604000,3152016.15006170,0
2026-05-28 22:00:00+00:00,73817.31,73949.22,73694.31,73711.99,164.5669,1780006499999,12141779.24979760,30826,71.98216000,5311099.58133530,0
2026-05-28 22:15:00+00:00,73711.99,73718.8,73604.33,73614.01,112.51413,1780007399999,8289181.55567870,16649,38.98094000,2871594.91752420,0
2026-05-28 22:30:00+00:00,73614.0,73614.0,73492.0,73500.73,90.82519,1780008299999,6679852.20149040,15350,38.55182000,2835575.94159270,0
2026-05-28 22:45:00+00:00,73500.73,73592.16,73448.55,73464.8,77.76259,1780009199999,5717244.87830530,14515,44.53074000,3273855.94799330,0
2026-05-28 23:00:00+00:00,73464.8,73597.06,73464.79,73597.05,85.06243,1780010099999,6256172.09486960,15638,59.53391000,4378404.69708270,0
2026-05-28 23:15:00+00:00,73597.06,73694.61,73566.55,73684.18,88.64739,1780010999999,6525301.69969100,11854,52.72482000,3881271.01660430,0
2026-05-28 23:30:00+00:00,73684.18,73714.9,73544.99,73599.18,76.04161,1780011899999,5599146.27951860,13244,39.29824000,2893253.29704800,0
2026-05-28 23:45:00+00:00,73599.18,73645.84,73534.99,73617.51,72.05487,1780012799999,5301617.03271570,12825,43.81342000,3223710.22139440,0
2026-05-29 00:00:00+00:00,73617.52,73788.22,73617.51,73745.47,230.32169,1780013699999,16970936.92875520,31949,127.52314000,9397182.51011540,0
